PRISM Time Series Data
Location:  Lat: 35.3667   Lon: -101.3947   Elev: 3458ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2008-01-01 - 2020-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2021-Jul-18
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2018-08-20,0.00,59.5,72.6,85.8,59.0,0.58,26.52
2018-08-21,0.00,54.5,69.2,83.9,51.6,1.09,28.08
2018-08-22,0.00,55.5,73.0,90.5,59.9,1.58,30.63
2018-08-23,0.01,64.3,78.2,92.2,63.3,1.37,32.75
2018-08-24,0.00,67.0,81.7,96.3,56.8,2.57,43.35
2018-08-25,0.05,69.6,84.5,99.3,58.6,6.30,49.73
2018-08-26,0.12,67.5,83.2,98.9,62.8,2.00,46.08
2018-08-27,0.00,67.5,82.1,96.6,58.8,3.56,42.23
2018-08-28,0.00,72.7,86.5,100.3,58.0,10.93,51.71
2018-08-29,0.10,62.6,80.1,97.5,61.3,0.66,44.46
2018-08-30,0.00,60.0,71.6,83.3,62.2,0.42,17.07
2018-08-31,0.00,65.7,82.1,98.5,57.2,3.97,48.59
2018-09-01,0.00,68.2,83.4,98.7,55.9,6.97,49.15
2018-09-02,0.15,61.5,78.0,94.6,59.0,0.76,41.22
2018-09-03,0.00,61.2,75.0,88.9,60.0,1.25,30.96
2018-09-04,0.00,65.7,75.7,85.7,63.3,0.77,23.11
2018-09-05,0.13,62.5,76.4,90.3,62.1,0.45,33.00
2018-09-06,0.12,61.9,71.1,80.3,62.8,0.62,15.94
2018-09-07,0.04,63.6,72.5,81.4,61.9,0.57,19.38
2018-09-08,0.04,60.9,65.5,70.1,62.1,0.20,6.07
2018-09-09,0.00,62.5,71.5,80.5,61.4,0.59,18.34
2018-09-10,0.00,60.2,71.3,82.3,60.2,0.36,19.46
2018-09-11,0.00,56.1,70.9,85.7,58.8,0.17,25.68
2018-09-12,0.00,56.2,70.9,85.6,56.8,0.16,26.78
2018-09-13,0.00,59.1,73.5,87.9,57.7,0.37,29.95
2018-09-14,0.00,60.5,75.5,90.5,60.9,0.44,33.72
2018-09-15,0.00,62.5,76.1,89.8,61.9,0.23,31.14
2018-09-16,0.00,64.3,74.8,85.3,63.8,0.26,22.76
2018-09-17,0.00,60.7,74.9,89.2,61.9,0.11,29.40
2018-09-18,0.00,61.4,76.3,91.3,60.9,0.96,32.64
2018-09-19,0.00,62.4,76.3,90.2,62.4,0.73,29.46
2018-09-20,0.00,65.5,77.6,89.7,62.3,2.07,28.20
2018-09-21,0.50,65.9,78.0,90.2,61.4,0.57,33.60
2018-09-22,0.08,47.7,59.2,70.7,54.3,0.28,7.73
2018-09-23,0.00,44.8,60.7,76.6,44.0,0.55,23.45
2018-09-24,0.00,45.3,64.7,84.2,48.9,0.17,30.35
2018-09-25,0.00,52.0,71.7,91.4,47.6,0.45,41.45
2018-09-26,0.15,51.4,63.7,76.0,49.7,1.31,17.01
2018-09-27,0.00,43.1,54.3,65.5,44.9,0.07,11.56
2018-09-28,0.00,49.9,64.1,78.3,56.0,0.20,17.51
2018-09-29,0.00,45.2,61.2,77.2,50.9,0.13,14.75
2018-09-30,0.00,45.3,62.7,80.0,55.2,0.05,20.29
2018-10-01,0.00,56.7,72.6,88.5,59.7,0.14,30.67
2018-10-02,0.00,59.9,72.2,84.5,58.9,0.66,25.25
2018-10-03,0.00,61.2,73.4,85.6,60.2,0.68,26.52
2018-10-04,0.00,59.7,76.8,94.0,59.2,1.90,40.51
2018-10-05,0.00,54.5,62.4,70.3,55.5,0.67,9.49
2018-10-06,0.16,48.2,68.8,89.3,60.2,0.56,29.22
2018-10-07,0.06,46.0,50.7,55.4,47.6,0.04,3.26
2018-10-08,0.86,52.0,58.4,64.7,58.4,0.15,2.05
2018-10-09,3.13,47.9,56.1,64.3,56.1,0.08,2.94
2018-10-10,0.04,36.2,43.0,49.7,41.7,0.10,1.69
2018-10-11,0.00,36.1,49.7,63.2,42.4,0.36,9.18
2018-10-12,0.00,43.2,48.0,52.8,45.1,0.79,2.80
2018-10-13,0.03,49.7,57.7,65.7,48.0,0.18,11.65
2018-10-14,0.00,49.2,55.2,61.3,52.3,0.25,3.93
2018-10-15,0.00,28.4,40.5,52.7,30.2,0.25,1.50
2018-10-16,0.01,29.5,37.1,44.8,26.2,0.96,5.76
2018-10-17,0.00,39.8,49.7,59.6,32.8,1.39,13.19
2018-10-18,0.00,47.0,55.7,64.4,39.9,1.51,13.63
2018-10-19,0.48,45.5,47.5,49.6,45.7,0.15,2.40
2018-10-20,0.00,44.9,59.2,73.5,44.4,0.40,18.42
2018-10-21,0.00,38.8,53.7,68.6,38.1,0.49,16.81
2018-10-22,0.00,38.8,53.7,68.5,38.7,0.59,16.70
2018-10-23,0.00,43.6,59.0,74.5,47.7,0.11,16.83
2018-10-24,0.00,46.3,57.9,69.6,47.3,0.15,13.58
2018-10-25,0.47,42.8,45.8,48.8,43.1,0.16,2.63
2018-10-26,0.00,41.7,55.6,69.5,45.4,0.07,14.23
2018-10-27,0.00,41.5,57.9,74.3,42.7,0.42,20.84
2018-10-28,0.00,42.6,60.4,78.1,42.4,0.78,25.84
2018-10-29,0.00,43.2,55.6,68.1,42.2,0.43,14.71
2018-10-30,0.00,45.3,65.1,84.9,46.2,0.38,30.89
2018-10-31,0.00,43.7,51.3,58.8,39.5,2.09,8.14
2018-11-01,0.03,35.5,41.2,46.9,37.3,0.40,3.96
2018-11-02,0.00,33.0,45.3,57.6,32.4,0.24,10.31
2018-11-03,0.00,36.1,52.1,68.0,34.1,1.36,17.50
2018-11-04,0.00,37.6,49.4,61.3,36.6,1.00,10.53
2018-11-05,0.00,38.0,48.9,59.8,34.7,1.04,12.07
2018-11-06,0.00,36.2,51.4,66.5,35.2,0.67,15.37
2018-11-07,0.00,35.1,53.1,71.0,38.9,0.42,18.00
2018-11-08,0.00,35.9,42.5,49.1,33.2,0.24,5.58
2018-11-09,0.01,30.2,35.6,41.0,34.1,0.14,1.19
2018-11-10,0.00,26.6,39.1,51.7,25.9,0.26,8.76
2018-11-11,0.00,27.5,42.3,57.0,28.3,0.28,10.56
2018-11-12,0.33,26.8,34.8,42.8,29.3,0.09,3.48
2018-11-13,0.03,9.4,19.2,29.0,18.0,0.12,1.40
2018-11-14,0.01,8.5,21.9,35.3,17.6,0.23,3.27
2018-11-15,0.00,22.7,37.1,51.5,27.3,0.60,7.68
2018-11-16,0.00,29.7,49.2,68.7,31.3,0.58,17.98
2018-11-17,0.00,28.4,47.9,67.4,29.1,0.35,17.74
2018-11-18,0.00,24.5,31.1,37.8,27.9,0.09,1.55
2018-11-19,0.00,23.1,28.8,34.4,26.0,0.16,1.52
2018-11-20,0.00,23.0,38.1,53.3,22.5,0.26,10.32
2018-11-21,0.00,22.6,38.6,54.7,25.2,0.48,9.85
2018-11-22,0.00,27.6,44.9,62.3,31.7,0.16,13.18
2018-11-23,0.00,30.7,44.3,57.9,38.8,0.09,7.75
2018-11-24,0.00,28.5,46.8,65.2,24.1,0.72,17.85
2018-11-25,0.00,25.3,49.0,72.7,27.6,0.43,22.22
2018-11-26,0.00,21.3,33.8,46.4,20.2,0.57,6.88
2018-11-27,0.00,21.4,36.8,52.2,17.2,0.69,10.35
2018-11-28,0.00,24.0,44.5,64.9,20.4,0.81,17.51
2018-11-29,0.00,35.1,54.6,74.2,22.4,2.84,24.76
2018-11-30,0.00,35.1,53.2,71.3,27.0,1.41,21.79
2018-12-01,0.01,37.8,49.2,60.5,34.1,1.28,10.71
2018-12-02,0.00,27.3,43.9,60.4,24.6,0.85,14.05
2018-12-03,0.03,27.1,34.8,42.6,29.8,0.14,4.45
2018-12-04,0.00,23.9,32.1,40.2,28.4,0.10,2.92
2018-12-05,0.00,19.6,32.7,45.7,22.3,0.07,6.28
2018-12-06,0.00,19.9,37.1,54.3,32.0,0.21,7.47
2018-12-07,0.00,24.2,29.5,34.9,21.8,0.84,2.70
2018-12-08,0.00,26.6,31.7,36.8,24.6,0.76,2.68
2018-12-09,0.00,18.4,29.1,39.8,17.9,0.48,4.40
2018-12-10,0.00,19.4,34.8,50.2,19.4,0.51,8.83
2018-12-11,0.00,24.4,39.9,55.5,23.0,0.48,11.19
2018-12-12,0.00,23.7,39.4,55.1,27.6,0.61,7.84
2018-12-13,0.00,21.7,43.1,64.6,25.0,0.47,16.12
2018-12-14,0.00,22.6,33.8,44.9,16.2,1.58,6.98
2018-12-15,0.00,18.7,35.1,51.6,9.2,1.16,11.04
2018-12-16,0.00,21.4,44.3,67.3,15.8,1.30,20.08
2018-12-17,0.00,21.7,41.9,62.1,18.0,0.81,15.66
2018-12-18,0.00,24.5,40.8,57.1,24.6,1.03,11.87
2018-12-19,0.00,29.8,45.2,60.5,31.2,0.34,11.40
2018-12-20,0.00,27.9,43.6,59.2,27.0,0.31,11.94
2018-12-21,0.00,22.3,36.8,51.3,14.0,1.30,10.20
2018-12-22,0.00,20.9,40.4,60.0,20.7,0.98,13.54
2018-12-23,0.00,24.8,42.1,59.5,25.5,0.07,12.58
2018-12-24,0.00,28.5,37.4,46.4,28.1,0.12,5.39
2018-12-25,0.00,25.4,44.1,62.8,25.8,0.82,15.01
2018-12-26,0.03,23.9,39.9,55.9,35.6,0.03,8.94
2018-12-27,0.61,31.5,44.1,56.7,44.1,0.02,2.61
2018-12-28,0.00,23.2,29.2,35.2,21.1,0.34,2.84
2018-12-29,0.06,17.9,20.6,23.3,16.1,0.29,1.39
2018-12-30,0.00,14.4,22.6,30.8,18.1,0.17,1.98
2018-12-31,0.00,20.5,33.8,47.1,23.5,0.57,6.40
2019-01-01,0.00,14.2,29.0,43.9,19.3,0.43,4.67
2019-01-02,0.00,12.3,16.2,20.1,9.7,0.43,1.34
2019-01-03,0.00,14.0,26.2,38.4,15.3,0.44,4.87
2019-01-04,0.00,20.0,30.1,40.1,19.3,0.64,4.99
2019-01-05,0.00,25.0,43.8,62.7,24.4,0.86,15.00
2019-01-06,0.00,27.5,49.7,72.0,26.7,0.97,22.85
2019-01-07,0.00,40.1,56.0,71.8,31.7,3.36,20.87
2019-01-08,0.00,33.2,49.2,65.2,25.9,1.82,17.16
2019-01-09,0.00,24.2,37.6,51.0,17.4,1.11,9.82
2019-01-10,0.00,23.2,38.2,53.1,19.2,1.00,10.76
2019-01-11,0.05,35.3,48.8,62.2,34.2,0.57,12.48
2019-01-12,0.00,32.2,38.3,44.4,34.8,0.20,1.41
2019-01-13,0.00,24.8,34.8,44.7,29.0,0.14,4.25
2019-01-14,0.00,25.9,30.6,35.3,29.4,0.10,1.24
2019-01-15,0.00,26.2,40.7,55.1,31.1,0.17,8.57
2019-01-16,0.00,30.7,47.1,63.5,33.1,0.31,13.79
2019-01-17,0.00,31.0,49.9,68.8,32.4,0.27,18.74
2019-01-18,0.00,32.3,48.7,65.0,29.1,1.02,16.20
2019-01-19,0.00,24.5,44.8,65.0,28.9,0.37,15.27
2019-01-20,0.00,23.0,32.6,42.3,23.4,0.42,4.49
2019-01-21,0.00,24.6,41.3,58.1,26.2,0.66,11.40
2019-01-22,0.00,31.8,51.4,71.0,26.0,1.34,22.12
2019-01-23,0.00,18.1,25.7,33.3,18.1,0.43,2.88
2019-01-24,0.00,18.0,33.8,49.7,11.4,0.87,10.10
2019-01-25,0.00,18.6,32.0,45.3,20.7,0.27,6.25
2019-01-26,0.00,18.4,32.8,47.3,18.4,0.31,7.72
2019-01-27,0.00,20.7,37.2,53.8,17.2,0.86,11.09
2019-01-28,0.00,24.5,42.6,60.7,18.3,1.25,15.11
2019-01-29,0.00,14.4,28.9,43.3,18.2,0.52,5.60
2019-01-30,0.00,15.0,29.6,44.3,15.3,0.52,6.86
2019-01-31,0.00,16.1,34.1,52.1,18.0,0.48,9.78
2019-02-01,0.00,20.3,38.9,57.4,18.0,0.71,12.96
2019-02-02,0.00,23.1,41.1,59.1,33.0,0.26,10.97
2019-02-03,0.00,36.6,53.8,71.1,34.2,0.59,20.20
2019-02-04,0.00,40.9,58.2,75.6,32.9,2.58,23.86
2019-02-05,0.00,35.3,52.9,70.5,32.6,0.97,19.81
2019-02-06,0.00,37.0,53.6,70.2,35.6,1.25,18.60
2019-02-07,0.00,16.3,42.8,69.4,27.8,0.06,18.99
2019-02-08,0.00,7.5,19.0,30.6,6.2,0.50,3.61
2019-02-09,0.00,7.0,22.5,38.0,4.4,0.51,6.08
2019-02-10,0.00,18.6,31.0,43.3,21.9,0.60,6.13
2019-02-11,0.00,30.6,42.8,55.1,31.3,0.38,9.69
2019-02-12,0.00,20.8,41.8,62.7,25.6,0.33,15.02
2019-02-13,0.00,20.3,39.3,58.3,13.3,0.60,14.34
2019-02-14,0.00,33.8,51.4,68.9,10.6,3.72,22.30
2019-02-15,0.16,39.6,56.0,72.4,27.4,1.70,22.63
2019-02-16,0.00,23.0,34.2,45.4,25.7,0.33,4.19
2019-02-17,0.00,20.2,42.5,64.8,21.0,0.29,18.15
2019-02-18,0.00,15.6,33.0,50.3,17.0,0.36,9.52
2019-02-19,0.00,13.4,22.9,32.4,10.6,0.42,3.87
2019-02-20,0.00,16.3,21.8,27.3,19.0,0.19,1.45
2019-02-21,0.00,21.1,36.4,51.7,14.0,0.90,11.02
2019-02-22,0.00,29.6,44.1,58.6,26.3,0.39,11.94
2019-02-23,0.17,32.9,42.1,51.2,36.8,0.08,5.41
2019-02-24,0.00,20.2,32.0,43.9,23.0,0.41,4.74
2019-02-25,0.00,20.7,36.8,52.9,15.7,1.01,10.98
2019-02-26,0.00,17.3,42.5,67.7,22.8,0.29,19.27
2019-02-27,0.00,17.5,39.8,62.0,22.0,0.21,14.84
2019-02-28,0.00,12.2,23.0,33.8,13.4,0.23,3.60
2019-03-01,0.00,12.1,32.8,53.5,17.2,0.36,10.16
2019-03-02,0.00,25.3,48.0,70.8,26.3,0.44,20.89
2019-03-03,0.00,15.4,26.3,37.3,23.5,0.24,2.61
2019-03-04,0.00,8.8,13.7,18.7,6.7,0.30,1.21
2019-03-05,0.00,8.6,16.0,23.5,6.9,0.45,2.05
2019-03-06,0.00,16.9,30.1,43.3,10.8,0.92,7.23
2019-03-07,0.00,23.7,44.6,65.5,22.3,1.50,17.41
2019-03-08,0.00,28.5,50.1,71.7,27.4,0.71,22.07
2019-03-09,0.00,28.5,46.3,64.0,32.0,0.59,13.87
2019-03-10,0.00,32.4,50.8,69.1,20.5,2.25,21.67
2019-03-11,0.00,31.2,41.4,51.6,22.9,1.45,9.29
2019-03-12,0.18,37.7,43.6,49.5,41.8,0.12,3.03
2019-03-13,1.29,42.4,50.0,57.6,48.4,0.06,2.72
2019-03-14,0.00,33.4,48.6,63.9,30.2,1.48,14.47
2019-03-15,0.00,23.0,37.0,50.9,20.6,0.65,9.02
2019-03-16,0.00,22.9,37.4,52.0,19.8,0.65,10.01
2019-03-17,0.00,27.0,43.3,59.6,23.8,0.99,13.47
2019-03-18,0.00,29.9,46.9,63.8,26.7,1.09,15.63
2019-03-19,0.00,31.7,48.8,65.8,26.3,1.16,17.29
2019-03-20,0.16,35.7,50.5,65.4,34.8,0.74,15.58
2019-03-21,0.00,33.6,47.9,62.1,26.3,0.73,15.58
2019-03-22,0.00,35.2,51.6,68.1,30.2,1.99,19.05
2019-03-23,0.85,37.5,52.3,67.1,41.4,0.25,12.74
2019-03-24,0.00,36.5,52.0,67.5,35.4,0.59,17.71
2019-03-25,0.00,36.3,51.2,66.2,38.3,0.41,14.65
2019-03-26,0.00,37.9,50.4,62.9,41.4,0.23,10.61
2019-03-27,0.00,41.6,54.7,67.8,43.1,0.49,13.28
2019-03-28,0.00,50.2,64.4,78.6,51.5,1.80,20.05
2019-03-29,0.00,45.9,65.3,84.7,45.3,0.35,34.92
2019-03-30,0.00,34.9,50.8,66.7,39.4,0.36,13.87
2019-03-31,0.00,25.5,36.0,46.5,24.9,0.72,6.14
2019-04-01,0.00,25.4,37.3,49.1,24.4,0.71,8.01
2019-04-02,0.00,35.8,49.5,63.2,26.4,1.83,15.49
2019-04-03,0.00,37.5,55.5,73.6,31.0,2.35,23.48
2019-04-04,0.03,40.5,57.6,74.6,42.0,0.32,21.38
2019-04-05,0.00,43.4,58.4,73.3,41.8,0.67,20.80
2019-04-06,0.30,48.1,62.4,76.7,46.4,0.60,22.14
2019-04-07,0.00,44.8,61.3,77.8,43.9,0.85,26.10
2019-04-08,0.00,44.9,61.3,77.8,37.9,1.61,25.41
2019-04-09,0.00,45.5,63.6,81.7,42.4,1.75,29.10
2019-04-10,0.00,48.0,67.9,87.8,38.2,2.14,38.39
2019-04-11,0.00,29.8,59.2,88.6,22.8,1.97,42.89
2019-04-12,0.00,28.5,41.0,53.4,19.5,1.78,10.32
2019-04-13,0.00,30.9,44.0,57.2,26.6,1.65,11.13
2019-04-14,0.00,28.4,38.1,47.7,26.6,0.96,6.67
2019-04-15,0.00,30.0,52.0,74.0,32.8,1.02,23.28
2019-04-16,0.00,44.4,65.3,86.3,30.2,3.91,39.28
2019-04-17,0.00,49.0,63.8,78.6,46.2,2.36,22.89
2019-04-18,1.15,43.8,59.8,75.8,45.1,0.60,20.58
2019-04-19,0.00,37.2,51.6,66.0,34.1,1.32,15.45
2019-04-20,0.00,39.2,55.3,71.3,34.7,1.84,19.58
2019-04-21,0.00,46.7,67.6,88.5,38.7,3.18,40.08
2019-04-22,0.00,47.2,67.1,87.0,36.7,1.49,38.31
2019-04-23,0.32,48.7,57.0,65.3,47.7,0.46,10.55
2019-04-24,0.13,37.4,48.2,58.9,41.7,0.38,8.54
2019-04-25,0.00,38.4,55.2,72.0,42.6,0.57,18.11
2019-04-26,0.00,48.9,61.6,74.3,42.8,2.43,19.93
2019-04-27,0.00,50.9,63.2,75.6,45.5,2.39,20.28
2019-04-28,0.06,48.7,63.7,78.7,45.4,2.26,23.44
2019-04-29,0.00,49.2,67.3,85.4,50.6,1.89,31.72
2019-04-30,0.05,45.8,53.7,61.6,43.2,0.67,9.52
2019-05-01,0.43,45.2,54.6,64.0,50.0,0.16,6.06
2019-05-02,0.00,45.7,63.7,81.6,46.7,0.30,30.06
2019-05-03,0.05,45.4,50.9,56.4,48.1,0.36,4.04
2019-05-04,0.02,51.3,58.1,64.9,53.1,0.19,6.03
2019-05-05,0.06,50.4,61.0,71.6,51.3,0.44,14.01
2019-05-06,0.16,54.1,66.0,77.8,56.1,0.35,16.49
2019-05-07,0.00,56.8,70.3,83.8,55.9,0.96,24.51
2019-05-08,0.22,51.5,63.0,74.6,56.6,0.29,11.16
2019-05-09,0.57,43.2,56.9,70.5,49.0,0.36,11.97
2019-05-10,0.01,38.2,44.3,50.4,37.8,0.55,4.68
2019-05-11,0.14,39.7,44.0,48.3,40.8,0.37,3.36
2019-05-12,0.00,42.1,53.1,64.2,44.5,0.32,10.11
2019-05-13,0.00,44.5,59.7,74.9,44.4,0.90,20.96
2019-05-14,0.00,49.9,65.4,80.8,46.5,2.01,26.90
2019-05-15,0.00,52.3,68.1,83.9,47.5,2.38,29.86
2019-05-16,0.00,56.9,71.6,86.3,49.3,3.13,32.82
2019-05-17,0.00,59.9,73.3,86.8,56.2,1.97,29.71
2019-05-18,0.00,50.3,69.4,88.4,46.3,2.49,38.16
2019-05-19,0.00,41.8,59.9,77.9,33.4,1.43,28.74
2019-05-20,0.00,45.8,61.3,76.8,45.3,1.32,23.51
2019-05-21,0.03,45.7,55.1,64.5,50.3,0.21,4.62
2019-05-22,0.00,40.8,56.1,71.5,36.9,1.06,19.87
2019-05-23,0.00,44.2,63.9,83.6,46.5,1.47,32.30
2019-05-24,0.28,52.4,66.0,79.6,57.5,0.42,15.24
2019-05-25,0.00,52.9,65.1,77.3,59.2,0.53,14.35
2019-05-26,0.23,59.9,68.5,77.2,62.4,0.60,10.30
2019-05-27,0.33,57.1,64.6,72.0,63.0,0.39,5.79
2019-05-28,0.00,56.4,71.7,87.1,55.8,0.79,34.53
2019-05-29,0.00,50.3,65.2,80.0,38.5,1.70,29.81
2019-05-30,0.00,46.8,58.6,70.4,47.5,0.91,13.68
2019-05-31,0.16,49.6,63.9,78.2,49.5,0.81,21.61
2019-06-01,0.00,54.5,68.0,81.4,57.2,0.78,21.29
2019-06-02,2.05,56.6,71.1,85.5,59.2,0.70,24.01
2019-06-03,0.00,57.1,69.1,81.0,60.2,0.67,17.94
2019-06-04,0.20,59.3,72.2,85.0,60.1,1.35,22.90
2019-06-05,0.08,59.4,72.5,85.5,58.8,1.79,24.17
2019-06-06,0.75,57.0,69.0,81.0,55.8,1.00,21.94
2019-06-07,0.19,56.1,67.1,78.1,58.3,0.53,15.86
2019-06-08,0.00,58.2,70.4,82.6,59.6,0.72,21.50
2019-06-09,0.00,62.7,76.3,90.0,62.1,1.93,31.01
2019-06-10,0.00,53.8,59.6,65.4,49.1,1.60,8.20
2019-06-11,0.00,53.7,63.7,73.8,41.9,3.27,20.95
2019-06-12,0.00,56.8,72.7,88.6,52.4,3.37,34.99
2019-06-13,0.00,54.3,66.3,78.4,47.1,2.63,22.88
2019-06-14,0.78,58.1,71.7,85.3,53.9,2.56,26.82
2019-06-15,0.00,58.7,76.7,94.7,56.8,2.39,43.23
2019-06-16,0.62,58.9,72.8,86.6,57.8,1.39,26.43
2019-06-17,0.01,56.4,67.8,79.2,58.1,0.73,17.67
2019-06-18,0.02,57.4,71.1,84.8,55.6,1.07,28.13
2019-06-19,0.04,56.3,72.2,88.0,56.9,1.31,29.01
2019-06-20,0.00,58.6,73.0,87.4,56.9,1.62,31.08
2019-06-21,0.00,60.3,79.5,98.8,51.6,3.16,54.54
2019-06-22,0.00,61.7,79.9,98.2,45.9,5.40,56.21
2019-06-23,0.00,57.3,70.6,83.9,55.4,2.18,24.67
2019-06-24,0.00,54.8,69.7,84.7,50.3,2.73,30.32
2019-06-25,0.00,58.1,72.8,87.4,52.9,1.85,33.21
2019-06-26,0.76,62.7,78.7,94.7,54.5,2.18,43.82
2019-06-27,0.00,66.3,79.7,93.1,57.9,4.06,39.48
2019-06-28,0.00,63.8,78.7,93.7,57.1,4.69,39.71
2019-06-29,0.00,63.6,79.8,96.0,55.7,4.84,44.36
2019-06-30,0.00,62.5,79.9,97.4,52.0,5.33,50.09
2019-07-01,0.00,63.4,80.0,96.7,56.2,1.84,48.03
2019-07-02,0.04,65.4,79.9,94.4,59.5,2.07,39.56
2019-07-03,0.00,64.9,76.7,88.5,58.5,3.07,31.21
2019-07-04,0.00,66.3,81.4,96.6,58.5,4.19,45.31
2019-07-05,0.00,68.2,83.3,98.4,58.6,4.36,48.46
2019-07-06,0.58,63.3,80.7,98.1,60.7,1.29,46.96
2019-07-07,0.08,63.7,73.2,82.7,62.3,1.25,20.38
2019-07-08,0.28,65.4,76.1,86.8,63.6,1.00,25.17
2019-07-09,0.00,65.1,78.9,92.6,63.2,1.38,35.25
2019-07-10,0.00,67.0,82.0,96.9,64.3,1.20,43.41
2019-07-11,0.09,64.7,79.0,93.3,64.9,1.12,31.64
2019-07-12,0.00,64.8,78.0,91.3,61.8,1.76,33.45
2019-07-13,0.00,63.0,78.7,94.4,61.6,1.84,38.50
2019-07-14,0.00,60.5,76.1,91.6,58.7,1.97,35.94
2019-07-15,0.00,62.1,77.1,92.1,57.4,2.16,38.29
2019-07-16,0.00,67.1,82.1,97.1,58.6,3.90,46.16
2019-07-17,0.27,70.5,84.9,99.3,58.7,6.52,49.39
2019-07-18,0.00,72.7,85.5,98.3,59.2,9.35,46.18
2019-07-19,0.00,74.0,87.7,101.4,58.4,10.63,53.52
2019-07-20,0.00,73.6,88.3,103.0,56.5,12.80,57.25
2019-07-21,0.00,68.6,85.4,102.3,57.4,5.02,56.17
2019-07-22,0.00,66.3,82.0,97.8,60.1,3.37,45.88
2019-07-23,0.00,60.0,72.5,85.0,57.6,3.04,24.80
2019-07-24,0.00,59.2,72.9,86.5,52.0,4.47,29.74
2019-07-25,0.00,61.6,76.2,90.8,48.5,7.32,37.76
2019-07-26,0.00,62.5,77.7,92.8,49.0,7.71,40.49
2019-07-27,0.00,64.5,78.2,91.9,48.9,9.05,39.99
2019-07-28,0.00,67.5,80.3,93.0,50.4,10.21,41.30
2019-07-29,0.06,65.6,81.4,97.2,57.3,3.52,46.35
2019-07-30,0.00,63.0,79.9,96.9,53.5,4.06,50.01
2019-07-31,0.00,65.4,82.0,98.6,53.0,6.09,52.25
2019-08-01,0.00,68.1,84.5,100.9,52.0,8.79,56.23
2019-08-02,0.00,70.2,86.2,102.2,51.4,10.97,60.17
2019-08-03,0.06,68.9,84.9,100.8,56.9,4.26,54.54
2019-08-04,0.00,65.6,80.0,94.5,62.7,1.90,38.43
2019-08-05,0.00,66.0,80.6,95.3,58.9,2.50,42.93
2019-08-06,0.36,68.1,83.1,98.1,59.1,4.05,47.29
2019-08-07,0.01,69.7,85.1,100.5,58.5,6.80,52.15
2019-08-08,0.37,72.9,87.9,102.9,59.3,7.13,58.01
2019-08-09,0.02,69.5,83.9,98.3,64.8,1.75,45.06
2019-08-10,0.00,67.8,82.8,97.8,65.2,1.72,42.12
2019-08-11,0.00,68.5,84.9,101.2,59.1,3.39,52.97
2019-08-12,0.00,66.5,84.2,102.0,59.4,3.70,53.78
2019-08-13,0.79,65.5,82.3,99.2,61.9,1.42,48.27
2019-08-14,0.00,63.2,77.7,92.2,61.2,1.52,33.51
2019-08-15,0.73,63.1,77.4,91.6,56.7,2.90,37.28
2019-08-16,0.00,65.0,81.6,98.1,57.0,4.17,48.60
2019-08-17,0.79,68.3,85.8,103.3,52.0,7.83,61.93
2019-08-18,0.00,69.7,86.2,102.7,54.6,7.61,60.43
2019-08-19,0.00,70.6,86.1,101.5,57.0,8.15,56.41
2019-08-20,0.00,73.0,88.5,104.0,56.0,10.48,62.34
2019-08-21,0.01,72.7,85.8,99.0,55.3,11.66,50.79
2019-08-22,0.58,63.8,81.3,98.7,57.5,1.30,50.65
2019-08-23,0.00,64.0,76.9,89.7,60.7,1.55,31.47
2019-08-24,1.15,61.8,77.6,93.5,59.1,0.85,38.75
2019-08-25,0.00,61.8,75.6,89.4,64.1,0.97,27.39
2019-08-26,0.00,66.5,81.4,96.4,63.0,2.46,41.22
2019-08-27,0.00,66.0,81.0,96.0,62.1,2.62,40.07
2019-08-28,0.02,65.4,71.1,76.9,63.1,1.65,12.21
2019-08-29,0.00,65.9,77.8,89.7,63.6,2.03,28.79
2019-08-30,0.00,66.2,82.4,98.7,59.8,2.66,49.60
2019-08-31,0.00,64.7,77.6,90.5,61.8,1.72,30.53
2019-09-01,1.08,64.0,75.7,87.5,62.2,1.54,25.49
2019-09-02,0.00,63.8,78.5,93.2,60.0,1.80,38.69
2019-09-03,0.00,64.7,79.6,94.4,56.1,3.78,42.48
2019-09-04,0.00,63.5,79.5,95.4,53.9,4.76,44.41
2019-09-05,0.00,61.5,77.3,93.1,52.7,4.48,40.95
2019-09-06,0.00,62.4,78.3,94.1,51.6,5.66,43.21
2019-09-07,0.00,64.4,79.9,95.3,52.3,6.54,45.12
2019-09-08,0.00,65.2,80.3,95.3,52.9,6.92,44.93
2019-09-09,0.02,66.3,80.0,93.7,56.7,4.13,40.44
2019-09-10,0.05,66.0,76.8,87.6,61.6,2.61,27.00
2019-09-11,0.00,66.2,77.5,88.8,60.5,3.54,29.33
2019-09-12,0.00,66.4,77.7,88.9,62.9,3.10,27.81
2019-09-13,0.04,64.1,76.2,88.2,58.2,1.77,29.71
2019-09-14,0.00,63.4,74.1,84.8,60.8,1.15,23.97
